video_id,titulo,video_duration_s,category,que_pasa,total_views,total_likes,like_rate,total_comments,comment_rate,suscriptores_ganados,subscription_rate,avg_watch_percent,avg_watch_time_s,veces_recomendado,total_clics,click_through_rate
24228,,1895,Tech,,17,5,0.2941,0,0.0,2,0.1176,0.6454,1377.06,7,10,1.4286
24229,,336,Lifestyle,,25,10,0.4,1,0.04,4,0.16,0.8054,1238.56,7,7,1.0
24230,,2645,Lifestyle,,15,5,0.3333,2,0.1333,1,0.0667,0.7808,1457.53,6,6,1.0
24231,,943,Gaming,,17,5,0.2941,3,0.1765,0,0.0,0.8607,1284.53,4,6,1.5
24232,,1473,Music,,17,2,0.1176,1,0.0588,1,0.0588,0.91,1111.06,11,6,0.5455
24233,,886,Lifestyle,,20,8,0.4,3,0.15,0,0.0,0.7941,1438.4,6,9,1.5
24234,,3572,Comedy,,15,3,0.2,0,0.0,1,0.0667,0.5479,963.73,9,7,0.7778
24235,,603,Tech,,18,5,0.2778,2,0.1111,1,0.0556,0.7352,1483.0,5,7,1.4
24236,,1875,Comedy,,18,5,0.2778,1,0.0556,0,0.0,0.6019,975.28,5,6,1.2
24237,,3130,Music,,26,7,0.2692,1,0.0385,3,0.1154,0.8286,1215.42,6,9,1.5
24238,,2423,Sports,,20,8,0.4,1,0.05,1,0.05,0.7176,1060.3,7,8,1.1429
24239,,3352,Sports,,21,5,0.2381,3,0.1429,0,0.0,0.6611,1003.43,3,10,3.3333
24240,,513,Gaming,,22,6,0.2727,0,0.0,1,0.0455,0.746,868.14,9,6,0.6667
24241,,2212,News,,18,7,0.3889,1,0.0556,1,0.0556,0.7921,1677.72,3,8,2.6667
24242,,1389,News,,28,12,0.4286,1,0.0357,1,0.0357,0.714,1080.25,15,5,0.3333
24243,,1564,Comedy,,16,6,0.375,2,0.125,1,0.0625,0.7882,1247.94,9,3,0.3333
24244,,1469,News,,23,7,0.3043,2,0.087,1,0.0435,0.7309,1212.22,8,3,0.375
24245,,370,Sports,,17,6,0.3529,1,0.0588,0,0.0,0.8592,1390.18,3,3,1.0
24246,,2042,Music,,24,4,0.1667,5,0.2083,0,0.0,0.7074,1206.88,9,8,0.8889
24247,,874,Comedy,,18,5,0.2778,0,0.0,3,0.1667,0.6495,6962.72,9,6,0.6667
24248,,2525,Lifestyle,,21,7,0.3333,3,0.1429,4,0.1905,0.7714,1303.33,9,4,0.4444
24249,,3345,Music,,17,6,0.3529,1,0.0588,3,0.1765,0.7667,1270.24,7,6,0.8571
24250,,838,Music,,18,8,0.4444,4,0.2222,0,0.0,0.6845,1286.28,3,7,2.3333
24251,,2979,Music,,16,4,0.25,1,0.0625,0,0.0,0.7841,1318.06,8,6,0.75
24252,,2858,Music,,20,5,0.25,5,0.25,0,0.0,0.8122,1472.3,5,4,0.8
24253,,2870,News,,33,10,0.303,4,0.1212,2,0.0606,0.8912,1284.3,13,10,0.7692
24254,,1544,Gaming,,21,6,0.2857,3,0.1429,0,0.0,0.7912,1370.67,7,4,0.5714
24255,,3524,Sports,,21,7,0.3333,1,0.0476,0,0.0,0.775,1029.29,9,6,0.6667
24256,,2762,Gaming,,19,4,0.2105,3,0.1579,0,0.0,0.7372,1124.16,3,6,2.0
24257,,3573,Gaming,,15,5,0.3333,3,0.2,3,0.2,0.6958,1205.8,8,8,1.0
24258,,3089,News,,18,7,0.3889,2,0.1111,1,0.0556,0.7631,1421.39,8,3,0.375
24259,,2915,Comedy,,9,4,0.4444,1,0.1111,1,0.1111,0.7854,1465.33,4,1,0.25
24260,,2970,Education,,16,5,0.3125,5,0.3125,1,0.0625,0.6307,1039.88,3,7,2.3333
24261,,1646,Comedy,,31,6,0.1935,4,0.129,2,0.0645,0.72,1369.42,12,10,0.8333
24262,,2543,News,,21,5,0.2381,3,0.1429,2,0.0952,0.7936,1185.19,6,5,0.8333
24263,,2547,Lifestyle,,14,5,0.3571,1,0.0714,0,0.0,0.7936,1575.86,5,4,0.8
24264,,2666,Tech,,21,8,0.381,3,0.1429,4,0.1905,0.7342,1342.1,9,9,1.0
24265,,1210,Comedy,,17,5,0.2941,1,0.0588,2,0.1176,0.8526,1048.29,4,9,2.25
24266,,3557,Tech,,29,8,0.2759,3,0.1034,0,0.0,0.695,1131.0,9,10,1.1111
24267,,3182,Sports,,30,8,0.2667,2,0.0667,4,0.1333,0.6598,1075.27,11,9,0.8182
24268,,2139,Lifestyle,,20,5,0.25,3,0.15,0,0.0,0.7239,895.8,11,7,0.6364
24269,,353,Gaming,,21,8,0.381,1,0.0476,2,0.0952,0.8531,1378.24,9,8,0.8889
24270,,1389,Comedy,,23,10,0.4348,1,0.0435,0,0.0,0.7998,1064.91,6,4,0.6667
24271,,537,Education,,29,8,0.2759,0,0.0,1,0.0345,0.8531,1376.59,13,9,0.6923
24272,,2736,Lifestyle,,22,6,0.2727,3,0.1364,0,0.0,0.7928,1508.27,13,7,0.5385
24273,,3347,News,,18,6,0.3333,3,0.1667,0,0.0,0.7859,1226.72,6,3,0.5
24274,,3148,Gaming,,16,4,0.25,2,0.125,1,0.0625,0.5345,984.38,8,7,0.875
24275,,3401,Music,,20,4,0.2,2,0.1,1,0.05,0.6934,1280.1,7,7,1.0
24276,,856,Gaming,,23,10,0.4348,1,0.0435,1,0.0435,0.8354,1313.39,9,4,0.4444
24277,,1918,Gaming,,13,4,0.3077,0,0.0,1,0.0769,0.7502,1159.15,5,5,1.0
24278,,464,Comedy,,17,5,0.2941,0,0.0,0,0.0,0.7869,1436.65,7,8,1.1429
24279,,3441,Comedy,,23,5,0.2174,3,0.1304,1,0.0435,0.7922,1281.17,10,7,0.7
24280,,294,Lifestyle,,33,11,0.3333,4,0.1212,2,0.0606,0.7168,1209.76,10,12,1.2
24281,,1183,Comedy,,15,6,0.4,2,0.1333,1,0.0667,0.8924,1571.2,6,3,0.5
24282,,2234,Tech,,31,12,0.3871,4,0.129,1,0.0323,0.7432,1267.58,17,6,0.3529
24283,,3573,Gaming,,25,10,0.4,3,0.12,5,0.2,0.7018,1191.48,10,8,0.8
24284,,165,Gaming,,14,5,0.3571,3,0.2143,1,0.0714,0.702,1155.93,8,4,0.5
24285,,2510,Education,,17,2,0.1176,2,0.1176,1,0.0588,0.7395,1165.29,9,6,0.6667
24286,,2571,Education,,20,8,0.4,2,0.1,2,0.1,0.6966,1418.45,13,11,0.8462
24287,,1055,Lifestyle,,14,5,0.3571,0,0.0,0,0.0,0.7706,985.36,7,4,0.5714
24288,,98,Music,,17,2,0.1176,0,0.0,2,0.1176,0.7454,1226.47,8,7,0.875
24289,,513,Comedy,,24,7,0.2917,2,0.0833,2,0.0833,0.73,1060.25,13,5,0.3846
24290,,416,Comedy,,11,1,0.0909,0,0.0,2,0.1818,0.8801,717.55,5,5,1.0
24291,,2336,News,,18,3,0.1667,1,0.0556,0,0.0,0.8229,1177.78,8,4,0.5
24292,,2654,Education,,22,8,0.3636,2,0.0909,0,0.0,0.6287,1078.36,12,7,0.5833
24293,,2834,Sports,,21,5,0.2381,4,0.1905,2,0.0952,0.8047,1284.71,12,6,0.5
24294,,2430,Lifestyle,,20,6,0.3,2,0.1,0,0.0,0.7644,1354.45,12,5,0.4167
24295,,925,News,,19,11,0.5789,3,0.1579,1,0.0526,0.7901,1230.47,6,6,1.0
24296,,3247,Gaming,,16,3,0.1875,1,0.0625,0,0.0,0.8245,1364.69,4,6,1.5
24297,,492,Education,,12,2,0.1667,1,0.0833,1,0.0833,0.7756,1218.58,6,2,0.3333
24298,,2761,Sports,,18,6,0.3333,0,0.0,0,0.0,0.7047,964.78,6,3,0.5
24299,,591,Education,,18,3,0.1667,3,0.1667,0,0.0,0.8109,1000.39,6,4,0.6667
24300,,2237,Gaming,,18,5,0.2778,4,0.2222,2,0.1111,0.6956,1265.67,11,8,0.7273
24301,,1020,Sports,,11,1,0.0909,1,0.0909,0,0.0,0.7271,1310.82,4,5,1.25
24302,,2101,Comedy,,16,6,0.375,4,0.25,0,0.0,inf,1901.19,6,6,1.0
24303,,41,Lifestyle,,24,6,0.25,1,0.0417,1,0.0417,0.7245,1080.79,13,7,0.5385
24304,,3013,Tech,,23,8,0.3478,4,0.1739,0,0.0,0.8514,1538.74,11,6,0.5455
24305,,477,Gaming,,21,6,0.2857,5,0.2381,1,0.0476,0.7767,1022.14,12,8,0.6667
24306,,2832,Sports,,17,8,0.4706,3,0.1765,0,0.0,0.7388,1144.06,10,8,0.8
24307,,1906,Education,,15,7,0.4667,2,0.1333,0,0.0,0.7545,1205.33,8,5,0.625
24308,,1347,Comedy,,19,9,0.4737,1,0.0526,0,0.0,0.7115,1364.84,8,5,0.625
24309,,283,Comedy,,16,6,0.375,3,0.1875,0,0.0,1.0977,1164.12,5,7,1.4
24310,,2618,Gaming,,24,8,0.3333,0,0.0,1,0.0417,0.7104,1522.17,9,7,0.7778
24311,,875,Gaming,,22,7,0.3182,1,0.0455,0,0.0,0.8061,1484.05,8,6,0.75
24312,,996,Lifestyle,,25,5,0.2,3,0.12,2,0.08,0.6379,1208.44,12,8,0.6667
24313,,1693,Comedy,,21,5,0.2381,1,0.0476,1,0.0476,0.7988,1085.24,6,2,0.3333
24314,,1153,Lifestyle,,20,5,0.25,2,0.1,2,0.1,0.9525,1450.1,8,2,0.25
24315,,1693,News,,18,2,0.1111,2,0.1111,2,0.1111,0.618,968.5,7,7,1.0
24316,,3217,Education,,29,6,0.2069,2,0.069,0,0.0,0.8573,1514.79,8,7,0.875
24317,,2716,Sports,,25,8,0.32,1,0.04,0,0.0,0.8207,1064.8,14,1,0.0714
24318,,1612,News,,21,7,0.3333,0,0.0,0,0.0,0.7901,1278.0,9,8,0.8889
24319,,1528,Lifestyle,,18,3,0.1667,1,0.0556,1,0.0556,0.695,1332.39,9,4,0.4444
24320,,1699,Lifestyle,,27,8,0.2963,2,0.0741,2,0.0741,0.6683,1173.63,16,6,0.375
24321,,2635,Comedy,,16,4,0.25,3,0.1875,0,0.0,inf,1106.56,4,7,1.75
24322,,3232,Sports,,18,5,0.2778,2,0.1111,1,0.0556,0.7841,1078.83,9,10,1.1111
24323,,324,Comedy,,18,8,0.4444,0,0.0,2,0.1111,0.6752,962.11,7,8,1.1429
24324,,609,Comedy,,18,5,0.2778,1,0.0556,1,0.0556,0.859,1469.39,9,2,0.2222
24325,,1208,Music,,16,5,0.3125,0,0.0,1,0.0625,0.7568,1115.31,5,3,0.6
24326,,1232,Gaming,,21,9,0.4286,3,0.1429,2,0.0952,0.7545,1368.62,8,10,1.25
24327,,3593,Tech,,17,4,0.2353,2,0.1176,1,0.0588,0.7591,1165.29,6,4,0.6667
24328,,2858,Gaming,,20,3,0.15,3,0.15,1,0.05,0.8174,1266.0,8,5,0.625
24329,,302,News,,22,9,0.4091,3,0.1364,1,0.0455,0.7041,1345.5,6,7,1.1667
24330,,594,Lifestyle,,19,4,0.2105,2,0.1053,2,0.1053,0.7172,892.58,8,6,0.75
24331,,933,Gaming,,22,6,0.2727,3,0.1364,2,0.0909,0.8074,980.95,7,4,0.5714
24332,,3100,Gaming,,28,11,0.3929,3,0.1071,1,0.0357,0.7412,1353.32,8,13,1.625
24333,,3583,Gaming,,15,5,0.3333,1,0.0667,1,0.0667,0.5169,710.4,7,7,1.0
24334,,2907,Lifestyle,,22,6,0.2727,3,0.1364,5,0.2273,0.6281,1103.0,10,6,0.6
24335,,3048,Comedy,,19,7,0.3684,1,0.0526,2,0.1053,0.8062,1631.53,8,6,0.75
24336,,1860,Music,,20,7,0.35,3,0.15,3,0.15,0.8132,1584.25,9,3,0.3333
24337,,76,Gaming,,23,8,0.3478,0,0.0,3,0.1304,0.7241,1037.26,11,8,0.7273
24338,,3025,Education,,19,4,0.2105,2,0.1053,1,0.0526,0.681,1208.89,7,5,0.7143
24339,,1036,Tech,,26,9,0.3462,1,0.0385,2,0.0769,0.7953,1239.04,11,8,0.7273
24340,,3196,Comedy,,16,5,0.3125,3,0.1875,0,0.0,0.6125,1412.38,9,5,0.5556
24341,,1292,Tech,,18,8,0.4444,2,0.1111,1,0.0556,0.7242,1286.28,6,5,0.8333
24342,,2375,Gaming,,17,5,0.2941,1,0.0588,2,0.1176,0.9986,1963.06,4,6,1.5
24343,,1476,Music,,24,8,0.3333,4,0.1667,2,0.0833,0.7942,1128.04,10,8,0.8
24344,,2555,Tech,,22,7,0.3182,1,0.0455,1,0.0455,0.8335,1521.45,7,7,1.0
24345,,835,Lifestyle,,22,8,0.3636,3,0.1364,3,0.1364,0.735,1078.82,13,6,0.4615
24346,,2197,Sports,,18,7,0.3889,2,0.1111,1,0.0556,1.0526,1418.83,5,6,1.2
24347,,1651,Tech,,23,6,0.2609,3,0.1304,2,0.087,0.7981,1189.57,9,3,0.3333
24348,,828,Sports,,27,8,0.2963,4,0.1481,1,0.037,0.6567,1272.78,12,5,0.4167
24349,,3029,News,,21,6,0.2857,1,0.0476,1,0.0476,0.888,1430.14,6,6,1.0
24350,,2610,Education,,22,8,0.3636,3,0.1364,0,0.0,0.6822,1206.23,12,7,0.5833
24351,,446,Sports,,28,13,0.4643,3,0.1071,3,0.1071,0.9065,1425.29,12,8,0.6667
24352,,541,Education,,20,6,0.3,1,0.05,2,0.1,0.7249,1033.5,11,8,0.7273
24353,,2958,Gaming,,23,4,0.1739,2,0.087,0,0.0,0.7986,1167.48,13,11,0.8462
24354,,202,Comedy,,14,7,0.5,2,0.1429,0,0.0,0.6219,922.14,7,2,0.2857
24355,,402,Tech,,19,9,0.4737,1,0.0526,0,0.0,0.72,1402.26,9,10,1.1111
24356,,3186,Sports,,29,10,0.3448,4,0.1379,0,0.0,0.6692,1104.79,15,9,0.6
24357,,722,Education,,25,8,0.32,4,0.16,0,0.0,0.6838,1054.24,10,6,0.6
24358,,3010,Comedy,,21,7,0.3333,2,0.0952,1,0.0476,0.6561,1062.48,6,7,1.1667
24359,,738,Tech,,23,9,0.3913,2,0.087,0,0.0,inf,1304.0,9,12,1.3333
24360,,475,Lifestyle,,17,4,0.2353,2,0.1176,1,0.0588,0.7284,1221.65,9,4,0.4444
24361,,1573,Sports,,21,10,0.4762,1,0.0476,2,0.0952,0.7364,1182.05,11,6,0.5455
24362,,365,Gaming,,21,4,0.1905,2,0.0952,1,0.0476,0.7339,813.71,11,8,0.7273
24363,,1258,Lifestyle,,17,5,0.2941,2,0.1176,0,0.0,0.7178,1325.41,7,3,0.4286
24364,,3207,Sports,,19,4,0.2105,2,0.1053,1,0.0526,0.7613,1037.11,10,5,0.5
24365,,456,Gaming,,29,8,0.2759,2,0.069,2,0.069,0.9005,1338.83,13,12,0.9231
24366,,630,Comedy,,31,6,0.1935,5,0.1613,1,0.0323,0.7563,984.19,13,12,0.9231
24367,,1550,Sports,,23,4,0.1739,4,0.1739,3,0.1304,0.9155,1530.39,11,2,0.1818
24368,,3564,Tech,,18,2,0.1111,3,0.1667,0,0.0,0.7584,1343.44,7,3,0.4286
24369,,3117,Education,,13,2,0.1538,0,0.0,0,0.0,0.7762,1502.31,7,2,0.2857
24370,,3447,Sports,,19,8,0.4211,3,0.1579,1,0.0526,0.7819,6798.21,5,8,1.6
24371,,682,Gaming,,15,5,0.3333,2,0.1333,1,0.0667,0.6434,1086.93,7,3,0.4286
24372,,568,Comedy,,22,8,0.3636,1,0.0455,3,0.1364,0.6913,1228.77,11,6,0.5455
24373,,2192,News,,21,5,0.2381,4,0.1905,0,0.0,0.7433,1150.62,9,4,0.4444
24374,,156,Music,,23,5,0.2174,3,0.1304,1,0.0435,0.8468,1335.09,11,9,0.8182
24375,,2028,Lifestyle,,25,5,0.2,1,0.04,0,0.0,0.7648,1169.68,13,8,0.6154
24376,,3074,Tech,,28,5,0.1786,4,0.1429,2,0.0714,0.7035,1403.93,13,10,0.7692
24377,,241,Lifestyle,,19,14,0.7368,0,0.0,1,0.0526,0.8184,1345.37,7,6,0.8571
24378,,1487,Education,,27,4,0.1481,2,0.0741,1,0.037,0.8281,1420.48,10,6,0.6
24379,,3261,News,,18,2,0.1111,2,0.1111,1,0.0556,0.6773,1272.72,8,8,1.0
24380,,1323,Music,,22,8,0.3636,2,0.0909,2,0.0909,0.7397,1044.5,11,6,0.5455
24381,,3200,Education,,25,11,0.44,3,0.12,2,0.08,0.7409,1211.12,6,14,2.3333
24382,,2328,Sports,,15,6,0.4,2,0.1333,1,0.0667,0.7958,1263.8,7,8,1.1429
24383,,2221,Education,,15,3,0.2,3,0.2,1,0.0667,0.9312,1518.6,7,4,0.5714
24384,,3387,Music,,19,4,0.2105,1,0.0526,1,0.0526,0.7041,1144.84,8,3,0.375
24385,,2409,Gaming,,14,1,0.0714,2,0.1429,0,0.0,0.5934,1154.93,2,4,2.0
24386,,2472,Tech,,16,4,0.25,1,0.0625,1,0.0625,0.633,927.62,7,5,0.7143
24387,,505,Education,,13,6,0.4615,2,0.1538,1,0.0769,0.743,1075.85,4,6,1.5
24388,,3052,Education,,28,4,0.1429,2,0.0714,3,0.1071,5.9847,1808.11,10,5,0.5
24389,,584,Comedy,,15,5,0.3333,2,0.1333,1,0.0667,1.728,1598.87,9,3,0.3333
24390,,1928,Tech,,19,12,0.6316,2,0.1053,0,0.0,0.6701,1099.11,5,7,1.4
24391,,1273,Music,,22,10,0.4545,2,0.0909,0,0.0,0.6958,1046.82,9,8,0.8889
24392,,1324,Tech,,20,7,0.35,2,0.1,3,0.15,0.7676,1156.55,8,8,1.0
24393,,1553,News,,11,5,0.4545,2,0.1818,0,0.0,0.6936,1335.55,6,6,1.0
24394,,2454,Gaming,,18,8,0.4444,3,0.1667,1,0.0556,0.7429,1030.72,6,6,1.0
24395,,1027,Comedy,,16,8,0.5,3,0.1875,1,0.0625,0.8393,1475.38,4,6,1.5
24396,,543,Comedy,,16,5,0.3125,2,0.125,1,0.0625,0.6641,962.44,7,6,0.8571
24397,,1694,Music,,19,6,0.3158,3,0.1579,1,0.0526,0.8375,1357.89,9,8,0.8889
24398,,1468,Education,,15,6,0.4,1,0.0667,2,0.1333,0.7835,1645.47,5,6,1.2
24399,,2405,Gaming,,16,8,0.5,2,0.125,0,0.0,0.7385,1109.06,6,6,1.0
24400,,1080,Sports,,19,9,0.4737,2,0.1053,0,0.0,0.7679,1410.89,8,7,0.875
24401,,2359,Comedy,,17,5,0.2941,3,0.1765,0,0.0,0.6774,988.76,7,5,0.7143
24402,,921,Education,,15,4,0.2667,2,0.1333,0,0.0,0.707,1332.8,6,6,1.0
24403,,2303,Tech,,23,4,0.1739,4,0.1739,2,0.087,0.7677,1206.96,7,5,0.7143
24404,,359,Gaming,,16,9,0.5625,1,0.0625,1,0.0625,0.689,1073.62,9,3,0.3333
24405,,655,Lifestyle,,19,11,0.5789,3,0.1579,1,0.0526,0.8358,1630.05,10,2,0.2
24406,,1995,Comedy,,16,7,0.4375,3,0.1875,1,0.0625,0.8406,1401.88,7,4,0.5714
24407,,40,Sports,,14,2,0.1429,1,0.0714,0,0.0,0.7493,1537.43,7,8,1.1429
24408,,2720,Gaming,,31,6,0.1935,2,0.0645,2,0.0645,0.7844,1068.0,9,8,0.8889
24409,,1348,Tech,,18,6,0.3333,1,0.0556,0,0.0,0.8498,1073.78,7,8,1.1429
24410,,3031,News,,25,4,0.16,1,0.04,2,0.08,0.8088,1396.6,16,5,0.3125
24411,,83,Education,,27,10,0.3704,3,0.1111,2,0.0741,0.7467,1163.93,7,11,1.5714
24412,,1321,Comedy,,28,8,0.2857,5,0.1786,3,0.1071,0.6931,1037.14,11,12,1.0909
24413,,996,Gaming,,20,3,0.15,2,0.1,1,0.05,0.7973,1315.8,6,6,1.0
24414,,3371,Comedy,,25,6,0.24,5,0.2,0,0.0,0.8026,1357.08,12,9,0.75
24415,,1999,Music,,23,7,0.3043,2,0.087,1,0.0435,0.7243,1451.61,8,7,0.875
24416,,3313,Sports,,19,1,0.0526,3,0.1579,1,0.0526,0.7718,1547.84,10,7,0.7
24417,,3278,Comedy,,31,11,0.3548,1,0.0323,2,0.0645,0.7644,1347.42,16,8,0.5
24418,,1512,News,,28,10,0.3571,2,0.0714,2,0.0714,0.7783,1203.21,9,10,1.1111
24419,,210,News,,23,3,0.1304,5,0.2174,0,0.0,0.8162,1115.87,9,9,1.0
24420,,2919,Comedy,,27,4,0.1481,1,0.037,3,0.1111,0.6971,1220.89,15,6,0.4
24421,,3370,Tech,,20,6,0.3,3,0.15,1,0.05,0.6026,989.45,6,5,0.8333
24422,,2740,Music,,26,10,0.3846,1,0.0385,2,0.0769,0.6412,1171.38,11,7,0.6364
24423,,2317,Education,,21,8,0.381,3,0.1429,1,0.0476,0.7127,1087.67,6,5,0.8333
24424,,2853,News,,15,2,0.1333,0,0.0,0,0.0,0.7897,1332.53,6,1,0.1667
24425,,1972,News,,20,11,0.55,2,0.1,0,0.0,0.7383,1406.3,7,6,0.8571
24426,,406,Education,,12,5,0.4167,1,0.0833,1,0.0833,1.4249,2013.75,4,4,1.0
24427,,743,Comedy,,17,5,0.2941,3,0.1765,2,0.1176,0.7984,981.71,7,3,0.4286
24428,,877,Education,,12,0,0.0,1,0.0833,1,0.0833,0.8713,876.0,3,5,1.6667
24429,,748,Comedy,,18,7,0.3889,6,0.3333,5,0.2778,0.7343,1200.78,6,6,1.0
24430,,1725,Lifestyle,,17,6,0.3529,1,0.0588,2,0.1176,0.8762,1634.24,10,3,0.3
24431,,2611,Music,,18,5,0.2778,0,0.0,0,0.0,0.6792,1069.0,4,3,0.75
24432,,1900,Comedy,,14,3,0.2143,1,0.0714,1,0.0714,0.8181,1003.86,4,4,1.0
24433,,269,Tech,,19,4,0.2105,1,0.0526,1,0.0526,0.6359,842.58,7,5,0.7143
24434,,3485,Music,,26,7,0.2692,3,0.1154,2,0.0769,0.7227,1245.42,12,10,0.8333
24435,,1544,Sports,,21,7,0.3333,2,0.0952,1,0.0476,0.8393,1304.9,12,10,0.8333
24436,,2508,Sports,,21,6,0.2857,3,0.1429,1,0.0476,0.8288,1446.38,9,3,0.3333
24437,,1454,News,,33,9,0.2727,5,0.1515,3,0.0909,0.7291,1405.15,11,7,0.6364
24438,,1850,Comedy,,10,6,0.6,0,0.0,0,0.0,0.7213,720.0,3,4,1.3333
24439,,1860,Tech,,31,9,0.2903,5,0.1613,1,0.0323,0.6646,1129.48,11,13,1.1818
24440,,1340,Comedy,,13,6,0.4615,2,0.1538,2,0.1538,0.5758,1311.08,2,5,2.5
24441,,229,Comedy,,29,5,0.1724,2,0.069,1,0.0345,0.7881,1387.17,13,4,0.3077
24442,,3049,Lifestyle,,22,5,0.2273,1,0.0455,1,0.0455,0.8146,1686.14,10,6,0.6
24443,,890,Music,,30,8,0.2667,3,0.1,1,0.0333,0.7454,1219.03,14,5,0.3571
24444,,3589,News,,25,7,0.28,2,0.08,1,0.04,0.8113,1413.6,12,6,0.5
24445,,3492,Lifestyle,,20,9,0.45,0,0.0,0,0.0,0.7,1122.3,10,4,0.4
24446,,2330,Gaming,,22,9,0.4091,2,0.0909,1,0.0455,0.7775,1093.14,13,3,0.2308
24447,,671,Lifestyle,,15,3,0.2,3,0.2,1,0.0667,0.6749,1051.13,5,4,0.8
24448,,1930,News,,21,7,0.3333,3,0.1429,0,0.0,0.8283,1621.95,9,6,0.6667
24449,,650,Gaming,,17,1,0.0588,0,0.0,2,0.1176,0.8451,1494.94,5,6,1.2
24450,,3331,Education,,22,4,0.1818,3,0.1364,3,0.1364,0.7027,950.77,9,11,1.2222
24451,,3343,Education,,26,14,0.5385,3,0.1154,2,0.0769,1.0927,1543.0,10,4,0.4
24452,,3556,Gaming,,18,6,0.3333,2,0.1111,2,0.1111,0.7086,1210.0,13,5,0.3846
24453,,215,Lifestyle,,19,5,0.2632,2,0.1053,0,0.0,0.8276,1120.53,7,5,0.7143
24454,,1476,Education,,17,4,0.2353,0,0.0,0,0.0,0.7685,1097.65,6,10,1.6667
24455,,293,Comedy,,10,3,0.3,0,0.0,0,0.0,0.831,1536.1,4,4,1.0
24456,,123,Education,,18,6,0.3333,3,0.1667,2,0.1111,0.8591,995.17,6,6,1.0
24457,,2276,Tech,,19,9,0.4737,1,0.0526,1,0.0526,0.8006,1512.95,7,8,1.1429
24458,,2866,Music,,21,6,0.2857,2,0.0952,1,0.0476,0.7684,1166.05,12,5,0.4167
24459,,721,Music,,25,8,0.32,5,0.2,1,0.04,0.6136,1054.8,5,7,1.4
24460,,943,News,,14,10,0.7143,3,0.2143,1,0.0714,0.7588,1234.43,7,3,0.4286
24461,,2078,Lifestyle,,19,4,0.2105,3,0.1579,1,0.0526,0.8426,1274.05,7,10,1.4286
24462,,1001,Education,,22,6,0.2727,2,0.0909,1,0.0455,0.712,1089.91,15,4,0.2667
24463,,3313,Comedy,,25,3,0.12,1,0.04,2,0.08,0.7958,1110.24,11,7,0.6364
24464,,2566,Gaming,,23,10,0.4348,2,0.087,2,0.087,0.8329,1370.91,8,6,0.75
24465,,2715,Education,,21,5,0.2381,3,0.1429,2,0.0952,0.6437,1191.9,11,6,0.5455
24466,,1336,Comedy,,18,7,0.3889,2,0.1111,0,0.0,0.7917,1198.89,8,5,0.625
24467,,39,Comedy,,23,9,0.3913,3,0.1304,1,0.0435,0.7704,1092.87,9,4,0.4444
24468,,1568,Sports,,20,7,0.35,7,0.35,0,0.0,0.6348,1109.4,4,9,2.25
24469,,330,Sports,,25,12,0.48,2,0.08,1,0.04,0.7384,1072.8,9,7,0.7778
24470,,439,Music,,12,4,0.3333,0,0.0,2,0.1667,0.7749,830.0,7,4,0.5714
24471,,1478,Comedy,,22,4,0.1818,4,0.1818,1,0.0455,0.8204,1380.82,10,5,0.5
24472,,618,Comedy,,31,12,0.3871,4,0.129,1,0.0323,0.7436,1083.23,8,4,0.5
24473,,370,Comedy,,20,6,0.3,0,0.0,1,0.05,0.8439,1319.6,10,6,0.6
24474,,2525,Comedy,,17,4,0.2353,1,0.0588,1,0.0588,0.8528,1858.59,10,5,0.5
24475,,3597,News,,12,6,0.5,1,0.0833,0,0.0,0.763,1521.17,6,2,0.3333
24476,,1752,Gaming,,33,9,0.2727,4,0.1212,0,0.0,0.7246,1294.73,9,15,1.6667
24477,,1208,Tech,,17,2,0.1176,0,0.0,0,0.0,0.7582,1548.71,3,7,2.3333
24478,,1623,Tech,,24,6,0.25,3,0.125,2,0.0833,0.7322,1238.96,11,7,0.6364
24479,,3531,Education,,26,7,0.2692,2,0.0769,1,0.0385,0.721,1249.5,11,6,0.5455
24480,,331,Tech,,19,3,0.1579,2,0.1053,1,0.0526,0.8598,1542.95,11,6,0.5455
24481,,914,Lifestyle,,23,6,0.2609,2,0.087,2,0.087,0.5969,733.61,13,6,0.4615
24482,,2302,Lifestyle,,22,6,0.2727,3,0.1364,1,0.0455,0.7364,1190.05,9,6,0.6667
24483,,187,Music,,19,3,0.1579,2,0.1053,0,0.0,0.7128,1140.84,7,6,0.8571
24484,,1222,Education,,20,9,0.45,2,0.1,1,0.05,0.6836,818.0,8,6,0.75
24485,,1280,News,,19,3,0.1579,5,0.2632,2,0.1053,0.7017,1044.21,11,7,0.6364
24486,,3413,Comedy,,16,4,0.25,1,0.0625,1,0.0625,0.7441,1384.62,3,6,2.0
24487,,3015,Education,,20,7,0.35,1,0.05,1,0.05,0.8115,1513.15,9,8,0.8889
24488,,3084,News,,20,5,0.25,3,0.15,2,0.1,1.0891,1441.85,5,6,1.2
24489,,251,News,,18,6,0.3333,4,0.2222,3,0.1667,0.7004,993.22,8,5,0.625
24490,,1416,Tech,,18,5,0.2778,4,0.2222,1,0.0556,0.7391,1386.61,6,8,1.3333
24491,,2471,Gaming,,26,10,0.3846,4,0.1538,0,0.0,0.8125,1297.15,11,4,0.3636
24492,,436,Comedy,,23,8,0.3478,4,0.1739,1,0.0435,0.7627,1018.04,10,7,0.7
