"video_id","titulo","video_duration_s","category","que_pasa","total_views","total_likes","like_rate","total_comments","comment_rate","suscriptores_ganados","subscription_rate","avg_watch_percent","avg_watch_time_s","veces_recomendado","total_clics","click_through_rate"
"31798","Lo que nadie te dice de Los mejores momentos de la historia del fútbol mundial","1235","Sports","football, marathon, practice, track, defense","23","4","0.1739","1","0.0435","1","0.0435","0.8797","1104.91","13","9","0.6923"
"31799","¿Vale la pena viral por el motivo más vergonzoso posible?","1221","Comedy","joke, clip, expression, music, crazy","15","6","0.4","0","0.0","0","0.0","0.6313","1041.2","5","6","1.2"
"31800","ESTO ME SORPRENDIÓ y esto fue lo que pasó: pero me atraparon de repente","1903","News","inflation, source, public, context, trade","14","0","0.0","2","0.1429","0","0.0","0.9182","982.64","5","4","0.8"
"31801","¿Vale la pena La guía definitiva para entender la inteligencia artificial?","2929","Education","schedule, success, science, student, organization","18","3","0.1667","2","0.1111","1","0.0556","0.7471","1066.94","10","6","0.6"
"31802","Lo que nadie te dice de un FRACASO ÉPICO","2445","Comedy","face, internet, video, show, short","25","10","0.4","4","0.16","2","0.08","0.8756","1126.8","8","7","0.875"
"31803","mi mejor amigo en un juego móvil (Explicado","2690","Gaming","stats, cutscene, ranked, challenge, upgrade","14","7","0.5","1","0.0714","0","0.0","0.6434","1161.0","5","5","1.0"
"31804","¿Vale la pena recibí el mejor regalo de Navidad?","2439","Lifestyle","selfcare, decor, focus, adventure, holiday","13","8","0.6154","1","0.0769","0","0.0","0.7428","1028.77","9","3","0.3333"
"31805","Mi experiencia con Los mejores plugins gratuitos para productores musicales","2938","Music","verse, beat, contract, bridge, feeling","17","7","0.4118","3","0.1765","1","0.0588","0.7548","1320.29","6","2","0.3333"
"31806","nivel máximo y lo perdí todo: Guía 2026","3234","Gaming","skill, console, casual, stream, boss","24","6","0.25","2","0.0833","0","0.0","0.7139","1167.62","11","10","0.9091"
"31807","de alto rendimiento | EL SECRETO DE","3498","Sports","lineup, qualifier, table, court, coach","23","7","0.3043","1","0.0435","2","0.087","0.7855","1340.91","7","6","0.8571"
"31808","gratuitos para productores musicales (Explicado","213","Music","collab, performance, stream, hiphop, creative","24","7","0.2917","3","0.125","0","0.0","0.6812","1005.42","6","6","1.0"
"31809","¡LO HEMOS LOGRADO! y esto fue lo que pasó: Mi papá me encontró en una pesadilla","724","Lifestyle","mindfulness, balance, routine, fun, selfcare","15","3","0.2","1","0.0667","1","0.0667","0.6844","966.33","6","3","0.5"
"31810","Mi experiencia con tu estilo musical único","1261","Music","playlist, electronic, album, sound, hiphop","26","8","0.3077","3","0.1154","0","0.0","0.8463","1194.46","9","7","0.7778"
"31811","cuenta de juegos y perdí todo","2360","Gaming","csgo, inventory, victory, skill, avatar","21","5","0.2381","2","0.0952","0","0.0","0.7397","1018.81","9","6","0.6667"
"31812","¿Vale la pena de tu computadora?","2448","Tech","hosting, open source, efficiency, mobile, device","27","9","0.3333","3","0.1111","2","0.0741","0.6657","1081.96","13","9","0.6923"
"31813","Esto cambió todo: esclava de mi novio resultó ser tóxica [ESTO TE AHORRARÁ TIEMPO","3304","Lifestyle","organization, exercise, adventure, apartment, business","20","6","0.3","0","0.0","2","0.1","0.764","1231.95","9","6","0.6667"
"31814","Mi experiencia con más absurdos que existen","3573","Tech","database, password, frontend, wifi, upgrade","19","4","0.2105","4","0.2105","0","0.0","0.7672","1628.68","4","3","0.75"
"31815","amigos vieron que era calvo desde cero","1830","Comedy","rolling, dialogue, spoof, music, script","23","9","0.3913","3","0.1304","1","0.0435","0.808","1304.65","5","1","0.2"
"31816","Mi experiencia con mis secretos en internet y se hizo viral","2205","News","detail, journalism, editorial, history, background","20","3","0.15","2","0.1","0","0.0","0.6445","1267.35","2","7","3.5"
"31817","Lo que nadie te dice de a casar con mi mejor amigo. ¡Ayuda!","3064","Comedy","silly, spoof, style, smile, share","21","3","0.1429","0","0.0","2","0.0952","0.8648","1028.43","12","7","0.5833"
"31818","Lo que nadie te dice de 2 chicas al mismo tiempo","2551","Comedy","stage, style, background, joke, random","26","10","0.3846","1","0.0385","3","0.1154","0.7597","1337.69","9","7","0.7778"
"31819","mamá se va a casar con mi novia por culpa de unas patatas desde cero","2551","Comedy","internet, character, moment, reaction, rolling","24","7","0.2917","1","0.0417","0","0.0","0.9322","1695.21","11","7","0.6364"
"31820","Mi experiencia con mi nuevo setup de trabajo minimalista","2418","Tech","open source, testing, ar, neuralnetwork, hosting","15","4","0.2667","1","0.0667","1","0.0667","0.9088","1601.33","6","4","0.6667"
"31821","Lo que nadie te dice de historia del rock","990","Music","drums, vibe, expression, house, speaker","16","7","0.4375","2","0.125","3","0.1875","0.8566","1572.12","7","7","1.0"
"31822","¿Vale la pena ganar masa muscular?","3572","Sports","penalty, kick, card, agility, golf","15","6","0.4","0","0.0","3","0.2","0.8052","1209.93","6","6","1.0"
"31823","¿Vale la pena sistemas operativos más populares?","3137","Tech","kubernetes, bug, robot, program, database","25","8","0.32","0","0.0","2","0.08","0.819","1447.76","15","12","0.8"
"31824","escribir tu primera canción profesional… ESTO ME SORPRENDIÓ","2099","Music","dance, voice, spotify, rapper, effect","20","6","0.3","3","0.15","2","0.1","0.7417","1180.15","8","8","1.0"
"31825","¿hice profesional de esports y dejé la escuela? TE LO EXPLICO RÁPIDO","2184","Gaming","skill, stats, guide, perk, boss","20","7","0.35","3","0.15","3","0.15","0.6303","1173.4","8","4","0.5"
"31826","la vida diaria: ejemplos reales desde cero","90","Tech","app, github, testing, device, smartphone","19","6","0.3158","1","0.0526","1","0.0526","0.7526","1155.21","3","6","2.0"
"31827","¿Vale la pena del branding para artistas independientes?","3309","Music","single, voice, studio, backstage, song","25","8","0.32","4","0.16","0","0.0","0.6566","1361.36","12","6","0.5"
"31828","¿apuntes efectivos en clase? NO HAGAS ESTO","472","Education","thesis, explained, discussion, concept, knowledge","23","10","0.4348","4","0.1739","2","0.087","0.7533","1255.35","9","8","0.8889"
"31829","amo las muñecas? ¿Soy raro? (Explicado","679","Comedy","routine, montage, smile, subscribe, sarcasm","19","1","0.0526","1","0.0526","1","0.0526","0.5682","970.79","8","6","0.75"
"31830","es una abuela (Explicado","2646","Comedy","edit, mock, sketch, viral, irony","19","5","0.2632","3","0.1579","1","0.0526","0.94","1430.37","6","11","1.8333"
"31831","y todos piensan que soy un ladrón: Guía 2026","2069","Lifestyle","health, makeup, budget, selfcare, fun","23","5","0.2174","4","0.1739","3","0.1304","inf","1406.22","10","7","0.7"
"31832","Lo que nadie te dice de Cómo evitar lesiones comunes al hacer deporte","737","Sports","highlight, crowd, tactics, strength, agility","17","5","0.2941","1","0.0588","2","0.1176","0.7067","1355.24","7","6","0.8571"
"31833","suegra con mi cita de Tinder desde cero","2890","Comedy","stage, entertainment, edit, audience, humor","20","5","0.25","2","0.1","0","0.0","0.7638","1566.35","9","8","0.8889"
"31834","LO QUE NADIE TE CUENTA: que cambiaron la historia del rock","2708","Music","vibe, acoustic, studio, stage, guitar","21","9","0.4286","2","0.0952","1","0.0476","0.7735","1153.62","6","8","1.3333"
"31835","vecino desapareció y encontré algo horrible en su casa: Guía 2026","2485","News","investigation, opinion, environment, health, trend","24","9","0.375","2","0.0833","2","0.0833","0.7903","1327.75","7","6","0.8571"
"31836","el festival de música electrónica desde casa (Explicado","3572","Music","playlist, crowd, vibe, fame, harmony","27","6","0.2222","5","0.1852","0","0.0","0.8132","1709.41","10","7","0.7"
"31837","terminé lavando platos (Explicado","2451","Comedy","trend, remix, ridiculous, meme, humor","23","9","0.3913","1","0.0435","2","0.087","0.8115","1407.74","7","2","0.2857"
"31838","me hicieron aprobar todo","1761","Education","thesis, literature, presentation, paper, biology","25","10","0.4","1","0.04","1","0.04","0.6452","1132.96","11","8","0.7273"
"31839","con mi cita de Tinder","3027","Comedy","smile, sketch, crowd, material, short","12","4","0.3333","2","0.1667","0","0.0","0.7101","1355.08","5","3","0.6"
"31840","Mi experiencia con es más popular que yo en Instagram","3433","Comedy","twist, episode, highlight, edit, standup","20","7","0.35","0","0.0","0","0.0","0.6971","1226.25","9","6","0.6667"
"31841","un 'geek' y no tengo amigos (Explicado","3203","Comedy","edit, share, twist, edit, act","21","7","0.3333","0","0.0","0","0.0","0.8989","1694.43","12","5","0.4167"
"31842","EL SECRETO DE: Terminé con mi mejor amigo. ¡Ayuda!","196","Comedy","creator, series, energy, irony, youtube","21","4","0.1905","2","0.0952","0","0.0","inf","1438.19","7","11","1.5714"
"31843","de los años desde cero","1297","Music","sound, chorus, expression, audio, beat","23","5","0.2174","3","0.1304","0","0.0","0.6822","815.87","11","6","0.5455"
"31844","LO PROBÉ POR TI y esto fue lo que pasó: la música y cómo evitarlos","1836","Music","synth, crowd, speaker, version, single","25","5","0.2","1","0.04","1","0.04","0.7292","1085.8","8","7","0.875"
"31845","cambió la vida desde cero","1529","Gaming","server, training, craft, practice, campaign","13","5","0.3846","3","0.2308","1","0.0769","0.5674","1012.15","8","3","0.375"
"31846","Mi experiencia con financiera desde joven","322","Education","student, test, topic, reading, focus","25","5","0.2","4","0.16","5","0.2","0.7985","1435.8","6","10","1.6667"
"31847","¿Vale la pena por dónde empezar?","2653","Education","example, discipline, technique, lecture, learning","20","6","0.3","3","0.15","0","0.0","0.763","1453.35","7","7","1.0"
"31848","un cover que destaque en redes sociales: Guía 2026","2905","Music","lyrics, festival, expression, note, chorus","31","10","0.3226","6","0.1935","1","0.0323","0.7865","1380.35","10","10","1.0"
"31849","NO ES BROMA mientras partida de 500 horas","2593","Gaming","battlepass, loot, raton, glitch, controller","18","4","0.2222","3","0.1667","3","0.1667","inf","1497.17","7","5","0.7143"
"31850","Lo que nadie te dice de hice profesional de esports y dejé la escuela","403","Gaming","upgrade, battle, graphics, unlock, shooter","28","11","0.3929","2","0.0714","3","0.1071","0.8303","1227.46","14","6","0.4286"
"31851","ESTO ES LO QUE PASÓ - no sé qué hacer","674","Comedy","character, collection, smile, story, irony","26","8","0.3077","6","0.2308","0","0.0","0.7797","1205.19","13","3","0.2308"
"31852","Lo que nadie te dice de secretos frente a mi familia","774","Comedy","script, timing, routine, weird, music","22","7","0.3182","0","0.0","1","0.0455","0.8358","1167.32","8","6","0.75"
"31853","¿Por qué TE ESTO VA A GUSTAR?: exámenes tipo test y no fallar","2205","Education","data, school, exam, tutorial, achievement","17","5","0.2941","2","0.1176","0","0.0","0.7741","1345.59","8","6","0.75"
"31854","videojuegos y no puedo controlarme (Explicado","3551","Gaming","console, training, score, tips, build","31","12","0.3871","4","0.129","3","0.0968","inf","1302.39","12","9","0.75"
"31855","NO TE LO ESPERAS - tatuaje fue un desastre (Fracaso épico","1767","Lifestyle","minimalism, growth, joy, happiness, explore","20","8","0.4","1","0.05","0","0.0","0.669","1038.75","9","6","0.6667"
"31856","y empezó a publicar cosas terribles desde cero","3464","Lifestyle","rest, lifestyle, kitchen, motivation, workout","22","7","0.3182","0","0.0","0","0.0","1.3468","1416.86","7","5","0.7143"
"31857","su portada - Mi historia: Guía 2026","806","Lifestyle","inspiration, rest, exercise, mindset, holiday","27","9","0.3333","3","0.1111","2","0.0741","0.7456","1075.33","8","8","1.0"
"31858","fraude millonario en mi trabajo","174","News","world, story, misinformation, detail, highlight","22","6","0.2727","2","0.0909","0","0.0","0.8383","1255.36","5","8","1.6"
"31859","¡LO HEMOS LOGRADO! - y no fallar","1192","Education","exam, geography, learning, development, professor","21","6","0.2857","0","0.0","0","0.0","0.8785","1469.57","9","9","1.0"
"31860","¿amigo en un juego móvil? ASÍ FUNCIONA REALMENTE","2865","Gaming","challenge, sniper, loot, apex, sandbox","16","5","0.3125","1","0.0625","1","0.0625","0.8379","1606.62","5","4","0.8"
"31861","NO COMETAS ESTE ERROR: cambiaron la historia del rock","2339","Music","youtube, note, clip, remix, pop","27","6","0.2222","1","0.037","3","0.1111","0.7235","1352.11","9","8","0.8889"
"31862","¿Por qué EXPLICADO FÁCIL?: exámenes tipo test y no fallar","3023","Education","skills, learning, internship, model, geography","23","12","0.5217","0","0.0","1","0.0435","0.7931","1225.57","9","6","0.6667"
"31863","ESTO NADIE LO EXPLICA mientras efectivos en clase","1570","Education","research, class, model, exercise, homework","18","8","0.4444","1","0.0556","0","0.0","inf","1221.78","5","4","0.8"
"31864","50 libros al año sin cansarse desde cero","2883","Education","strategy, experience, focus, goal, opportunity","20","7","0.35","1","0.05","1","0.05","0.6749","1310.95","8","2","0.25"
"31865","Lo que nadie te dice de que soy un ladrón","675","Lifestyle","nutrition, minimalism, rest, office, travel","21","3","0.1429","3","0.1429","2","0.0952","0.6483","969.95","2","3","1.5"
"31866","¿crear beats profesionales con software básico? ESTO ES UNA LOCURA","2263","Music","energy, headphones, house, autotune, release","10","2","0.2","3","0.3","1","0.1","0.7142","1223.5","4","5","1.25"
"31867","de juegos y perdí todo desde cero","1420","Gaming","survival, boss, gameplay, enemy, weapon","21","8","0.381","4","0.1905","1","0.0476","0.7579","1165.05","11","4","0.3636"
"31868","¿en internet en 2026? ESTO ES IMPRESIONANTE","185","Tech","metaverse, automation, nft, upgrade, optimization","20","6","0.3","3","0.15","0","0.0","0.7634","1365.45","7","4","0.5714"
"31869","Mi novia me dejó por pasar más tiempo jugando que con ella: Guía 2026","261","Gaming","esports, quest, deathmatch, ranked, avatar","13","4","0.3077","2","0.1538","0","0.0","0.8525","1264.23","3","4","1.3333"
"31870","Lo que nadie te dice de entrenamiento diario para correr un maratón","3441","Sports","league, qualifier, salary, arena, shoot","23","8","0.3478","3","0.1304","1","0.0435","0.6444","6095.7","11","7","0.6364"
"31871","¿Por qué FUNCIONA DE VERDAD??: encontré algo horrible en su casa","3346","News","channel, trend, international, network, interview","17","3","0.1765","1","0.0588","0","0.0","0.7519","878.82","6","3","0.5"
"31872","vinieron a por mí","989","News","law, weather, source, health, disaster","14","4","0.2857","1","0.0714","1","0.0714","0.8593","1155.86","8","5","0.625"
"31873","¿Vale la pena robado y no sabía qué hacer?","2012","News","weather, now, coverage, reporting, disaster","23","6","0.2609","3","0.1304","1","0.0435","0.7109","1238.52","9","8","0.8889"
"31874","Oculté la verdad sobre quién era mi padre: Guía 2026","1814","News","opinion, breaking, law, culture, insight","19","7","0.3684","1","0.0526","0","0.0","0.6944","1130.63","10","6","0.6"
"31875","mi artista favorito (Explicado","604","Music","dj, art, cover, creative, lyrics","27","7","0.2593","4","0.1481","0","0.0","0.905","1355.56","7","10","1.4286"
"31876","Conceptos básicos de economía que todos deben saber desde cero","2165","Education","education, debate, art, understanding, example","19","5","0.2632","2","0.1053","0","0.0","0.7306","996.63","8","7","0.875"
"31877","NUNCA HABÍA VISTO ESTO y esto fue lo que pasó: La dieta de un atleta de alto rendimiento","2550","Sports","rugby, court, sleep, score, bench","23","8","0.3478","4","0.1739","3","0.1304","0.8509","1128.17","10","8","0.8"
"31878","Mi experiencia con de la raya","93","News","breaking, journalism, latest, protest, update","26","13","0.5","4","0.1538","4","0.1538","0.8151","1529.27","11","8","0.7273"
"31879","economía que todos deben saber: Guía 2026","204","Education","teacher, development, online, homework, memory","27","5","0.1852","0","0.0","0","0.0","0.7928","1275.93","8","8","1.0"
"31880","Lo que nadie te dice de de los años","113","Music","backstage, culture, emotion, techno, classical","31","15","0.4839","4","0.129","1","0.0323","0.804","1342.39","13","9","0.6923"
"31881","Esto cambió todo: en las noticias por algo que no hizo [NO TE LO ESPERAS","1951","News","broadcast, information, now, crisis, reaction","22","6","0.2727","5","0.2273","0","0.0","0.7907","1209.95","5","8","1.6"
"31882","Mi rutina de práctica diaria con el piano desde cero","1955","Music","dance, live, style, pop, autotune","16","3","0.1875","2","0.125","0","0.0","0.6439","992.5","7","5","0.7143"
"31883","encontré algo horrible en su casa: Guía 2026","3182","News","misinformation, online, environment, culture, journalism","23","7","0.3043","5","0.2174","2","0.087","0.8989","1534.0","7","10","1.4286"
"31884","¿Por qué EXPLICADO FÁCIL?: tu memoria con el método del palacio","890","Education","solution, theory, teacher, experience, improvement","20","5","0.25","1","0.05","1","0.05","0.7474","1194.0","5","7","1.4"
"31885","Mi experiencia con El secreto para resolver problemas matemáticos complejos","532","Education","analysis, memory, progress, online, result","15","4","0.2667","1","0.0667","1","0.0667","0.799","1493.8","9","4","0.4444"
"31886","y ahora no sé qué hacer desde cero","3491","Comedy","internet, sketch, fun, fails, view","19","8","0.4211","1","0.0526","0","0.0","0.707","1086.58","7","10","1.4286"
"31887","avergonzó y me sorprendió descubrir la razón","53","Lifestyle","success, shopping, inspiration, travel, skincare","21","5","0.2381","2","0.0952","1","0.0476","0.827","1161.0","7","3","0.4286"
"31888","por una semana para terminar un juego móvil desde cero","2949","Gaming","victory, map, crossplay, esports, match","24","8","0.3333","0","0.0","0","0.0","0.606","1050.5","10","6","0.6"
"31889","¿Vale la pena verdad sobre quién era mi padre?","2875","News","development, effect, headline, history, world","8","2","0.25","3","0.375","0","0.0","0.7185","1183.38","3","2","0.6667"
"31890","FUNCIONA DE VERDAD? mientras y estoy orgullosa de ello","2736","Lifestyle","social, style, family, remote, travel","24","10","0.4167","2","0.0833","1","0.0417","0.7948","1194.71","8","12","1.5"
"31891","Mi experiencia con pensamiento crítico fácilmente","2272","Education","exam, experience, discussion, elearning, college","15","1","0.0667","2","0.1333","0","0.0","0.9431","2209.8","6","5","0.8333"
"31892","y dejé la escuela","1043","Gaming","solo, perk, lag, fps, tutorial","23","5","0.2174","0","0.0","1","0.0435","0.8075","1424.96","10","6","0.6"
"31893","hermano vendió todas mis cosas mientras estaba de vacaciones desde cero","645","Comedy","giggle, voice, fails, crowd, series","13","4","0.3077","1","0.0769","1","0.0769","0.6933","870.54","5","6","1.2"
"31894","Lo que nadie te dice de en un videojuego y resultó ser mi vecino","3042","Gaming","roblox, speedrun, csgo, openworld, ability","25","7","0.28","3","0.12","3","0.12","0.6272","1173.4","9","6","0.6667"
"31895","en internet en 2026 desde cero","3147","Tech","technology, engineer, tablet, transformation, efficiency","26","9","0.3462","2","0.0769","1","0.0385","0.7349","1258.54","9","11","1.2222"
"31896","sobre quién era mi padre (Explicado","3196","News","local, response, information, emergency, growth","22","7","0.3182","2","0.0909","1","0.0455","0.768","1010.68","11","6","0.5455"
"31897","una cita y terminé lavando platos: Guía 2026","3437","Comedy","share, unexpected, mock, compilation, channel","20","8","0.4","0","0.0","0","0.0","0.7777","1320.55","7","4","0.5714"
"31898","de tiro en baloncesto | ESTO ES CLAVE","2739","Sports","crowd, tactics, kick, fairplay, schedule","26","3","0.1154","5","0.1923","1","0.0385","0.7309","1091.04","7","4","0.5714"
"31899","¿Por qué DOCUMENTAL:?: operativos más populares","2068","Tech","server, testing, crypto, antivirus, scalability","24","9","0.375","0","0.0","2","0.0833","0.6813","1131.38","12","7","0.5833"
"31900","casar con mi cita de Tinder: Guía 2026","1221","Comedy","tiktok, moment, share, show, silly","21","6","0.2857","1","0.0476","0","0.0","0.8598","1413.57","6","6","1.0"
"31901","Lo que nadie te dice de comunes al estudiar y cómo evitarlos","697","Education","problem, technique, professor, growth, discipline","20","7","0.35","0","0.0","1","0.05","0.7505","1302.3","8","6","0.75"
"31902","resultó ser mi vecino… ESTO ES SOLO EL PRINCIPIO","3075","Gaming","cutscene, headshot, callofduty, survival, fifa","27","6","0.2222","3","0.1111","3","0.1111","0.7538","1386.74","12","7","0.5833"
"31903","Me banearon de mi juego favorito por una confusión: Guía 2026","2277","Gaming","coop, glitch, mods, tricks, survival","17","6","0.3529","0","0.0","1","0.0588","0.6519","1148.24","6","2","0.3333"
"31904","el nombre equivocado y ahora no sé qué hacer (Explicado","525","Comedy","best, surprise, top, prank, mock","25","6","0.24","3","0.12","4","0.16","0.7744","1204.76","9","6","0.6667"
"31905","Mi experiencia con de guitarra para principiantes desde cero","3560","Music","live, artist, beat, singer, effect","20","4","0.2","5","0.25","2","0.1","0.6815","1086.9","9","8","0.8889"
"31906","Lo que nadie te dice de en un videojuego online","0","Comedy","sketch, fun, sarcasm, video, series","21","8","0.381","3","0.1429","1","0.0476","inf","1267.38","9","7","0.7778"
"31907","ESTO NADIE LO EXPLICA - aumentada en nuestra vida","1552","Tech","crypto, browser, open source, application, innovation","16","4","0.25","1","0.0625","1","0.0625","0.7859","1274.06","7","3","0.4286"
"31908","destruyó mi consola y me cambió la vida","2084","Gaming","royale, map, multiplayer, mods, console","24","7","0.2917","2","0.0833","4","0.1667","0.8674","1375.42","11","6","0.5455"
"31909","ASÍ CAMBIÓ MI VIDA mientras entender la inteligencia artificial","2554","Education","project, focus, quiz, organization, subject","18","4","0.2222","3","0.1667","2","0.1111","0.7373","1426.72","9","6","0.6667"
"31910","FUNCIONA DE VERDAD?: cero sin lesionarte","2923","Sports","tournament, offside, captain, selection, crowd","21","9","0.4286","0","0.0","1","0.0476","0.7184","1349.33","6","6","1.0"
"31911","ASÍ FUNCIONA REALMENTE mientras Vi algo aterrador en el aeropuerto cuando tenía 3 años y no la he vuelto a ver","3028","Lifestyle","morning, health, celebration, cleaning, remote","31","12","0.3871","1","0.0323","2","0.0645","0.7166","932.61","16","9","0.5625"
"31912","y cómo evitarlos: Guía 2026","318","Education","discipline, strategy, future, school, experience","15","6","0.4","0","0.0","1","0.0667","0.8386","1085.33","6","4","0.6667"
"31913","porque la traicioné (Explicado","1358","Lifestyle","meal, adventure, balance, diet, clothes","16","4","0.25","2","0.125","0","0.0","1.0524","1636.56","6","5","0.8333"
"31914","Tutorial de guitarra para principiantes desde cero desde cero","3542","Music","melody, fan, recording, song, gig","18","2","0.1111","2","0.1111","1","0.0556","0.7417","1442.0","9","4","0.4444"
"31915","hicieron aprobar todo (Explicado","3019","Education","test, progress, literature, debate, class","20","2","0.1","2","0.1","1","0.05","0.7026","1266.65","8","7","0.875"
"31916","primo intentó robarme la vida (Explicado","2566","Lifestyle","explore, minimalism, energy, selfcare, trip","16","3","0.1875","2","0.125","0","0.0","0.5883","983.19","2","6","3.0"
"31917","Mi experiencia con rendimiento de tu computadora","1068","Tech","browser, tablet, efficiency, upgrade, optimization","24","6","0.25","4","0.1667","3","0.125","0.7534","1285.83","8","12","1.5"
"31918","pasar por rico y perdí a todos mis amigos sobre mí","961","Lifestyle","hair, travel, skincare, habits, productivity","20","5","0.25","0","0.0","0","0.0","0.8873","1224.7","8","5","0.625"
"31919","¿método del palacio? RESULTADO REAL","1008","Education","criticalthinking, quiz, explanation, literature, lab","26","7","0.2692","1","0.0385","4","0.1538","0.6926","1103.19","10","4","0.4"
"31920","actual está cambiando","2961","Education","explanation, data, degree, learning, course","18","4","0.2222","0","0.0","1","0.0556","0.7749","1047.11","9","6","0.6667"
"31921","LO QUE NADIE TE CUENTA - Inteligencia artificial en la programación sin saber nada","769","Tech","server, beta, hosting, tablet, fix","15","3","0.2","2","0.1333","3","0.2","0.4941","832.87","6","6","1.0"
"31922","Lo que nadie te dice de a lo largo de los años","2449","Music","effect, chorus, rock, feature, dj","23","6","0.2609","1","0.0435","1","0.0435","0.7446","1242.09","10","9","0.9"
"31923","Lo que nadie te dice de mi juego favorito por una confusión","2134","Gaming","level, glitch, cosmetics, controller, patch","16","9","0.5625","0","0.0","0","0.0","0.817","1640.69","7","5","0.7143"
"31924","secreto para resolver problemas matemáticos complejos","2521","Education","routine, math, quiz, discussion, criticalthinking","26","6","0.2308","1","0.0385","0","0.0","0.7264","1270.62","13","11","0.8462"
"31925","tomar apuntes efectivos en clase (Explicado","3207","Education","clarity, history, training, study, discussion","19","5","0.2632","1","0.0526","2","0.1053","0.9397","1910.74","7","4","0.5714"
"31926","Lo que nadie te dice de me llames tonto solo porque no sé leer","3085","Lifestyle","relax, meditation, holiday, wellness, decor","26","10","0.3846","2","0.0769","2","0.0769","0.6039","873.08","13","6","0.4615"
"31927","Lo que nadie te dice de cantar sin profesor","419","Music","vibe, speaker, cover, jazz, sound","15","3","0.2","0","0.0","0","0.0","0.7472","943.73","6","3","0.5"
"31928","se va a casar con mi mejor amigo. ¡Ayuda!","617","Comedy","parody, timing, music, audience, laughter","22","4","0.1818","3","0.1364","0","0.0","0.9201","1471.5","9","10","1.1111"
"31929","tiempo jugando que con ella: Guía 2026","2072","Gaming","inventory, fps, speedrun, leagueoflegends, kills","23","10","0.4348","2","0.087","2","0.087","0.6847","1110.0","10","10","1.0"
"31930","¿Vale la pena un 'geek' y no tengo amigos?","1188","Comedy","absurd, gesture, collection, scene, sarcasm","21","7","0.3333","1","0.0476","1","0.0476","0.7712","1680.71","9","6","0.6667"
"31931","¿mamá está muerta? CAMBIÓ TODO EN UN INSTANTE","2541","Lifestyle","business, lifestyle, destination, gym, events","17","6","0.3529","0","0.0","1","0.0588","0.794","1602.88","7","5","0.7143"
"31932","¿Vale la pena ¿Soy un chico y amo las muñecas? ¿Soy raro??","2087","Comedy","character, gesture, channel, style, smile","31","8","0.2581","2","0.0645","1","0.0323","0.7409","1292.71","8","8","1.0"
"31933","que estoy muerto desde cero","2978","Lifestyle","meal, workout, celebration, cleaning, yoga","22","9","0.4091","0","0.0","3","0.1364","0.7202","1015.68","11","5","0.4545"
"31934","Mi experiencia con todos los videojuegos","2153","Comedy","twist, moment, view, random, weird","28","10","0.3571","5","0.1786","1","0.0357","0.7583","1365.25","11","11","1.0"
"31935","¿Por qué ESTO ES SOLO EL PRINCIPIO?: Experimentos científicos que puedes hacer en casa","2911","Education","achievement, class, organization, experiment, student","20","6","0.3","1","0.05","1","0.05","0.7839","1291.45","6","8","1.3333"
"31936","¿Por qué NO TE LO ESPERAS?: mi mejor amigo. ¡Ayuda!","3117","Comedy","irony, best, script, routine, exaggeration","15","3","0.2","1","0.0667","1","0.0667","0.6139","739.4","7","8","1.1429"
"31937","profesor era un criminal buscado","1486","News","event, impact, accident, press, breaking","20","6","0.3","4","0.2","1","0.05","0.7821","1055.85","11","5","0.4545"
"31938","con software básico desde cero","889","Music","guitar, drop, release, playlist, hit","26","2","0.0769","3","0.1154","0","0.0","0.7681","1146.65","7","9","1.2857"
"31939","exámenes tipo test y no fallar (Explicado","2841","Education","degree, platform, clarity, future, attention","16","5","0.3125","0","0.0","0","0.0","0.8157","1602.62","8","5","0.625"
"31940","destruyó mi relación amorosa","2766","Comedy","absurd, edit, show, satire, tone","15","5","0.3333","2","0.1333","2","0.1333","0.7232","951.2","5","3","0.6"
"31941","de nivel máximo y lo perdí todo: Guía 2026","3411","Gaming","loadout, fpsboost, esports, aim, weapon","25","7","0.28","3","0.12","1","0.04","0.6669","976.56","9","5","0.5556"
"31942","de todos los tiempos","2595","Music","harmony, audio, dj, spotify, recording","20","8","0.4","3","0.15","1","0.05","0.8289","1312.2","9","9","1.0"
"31943","Mi experiencia con Mi obra de teatro escolar fue un FRACASO ÉPICO","2576","Comedy","giggle, internet, episode, clip, punchline","22","10","0.4545","2","0.0909","1","0.0455","0.7059","1293.27","7","4","0.5714"
"31944","papá me retó en Fortnite y me cambió la vida","3514","Gaming","skill, server, tutorial, royale, eldenring","24","7","0.2917","1","0.0417","1","0.0417","0.6105","1331.38","11","8","0.7273"
"31945","Mi mamá destruyó mi consola y me cambió la vida","3173","Gaming","arena, score, cutscene, tricks, server","10","1","0.1","1","0.1","0","0.0","0.7793","1144.5","4","4","1.0"
"31946","gadget por un mes | ESTO NO FUNCIONA","1196","Tech","drone, browser, developer, version, open source","16","6","0.375","3","0.1875","1","0.0625","0.7381","1275.25","4","2","0.5"
"31947","NO COMETAS ESTE ERROR mientras de los años","892","Music","drop, tune, loop, jazz, bass","18","4","0.2222","0","0.0","2","0.1111","0.7084","1116.56","8","5","0.625"
"31948","privacidad en internet en 2026","2207","Tech","malware, app, automation, engineer, scalability","16","7","0.4375","2","0.125","0","0.0","0.7572","1279.56","6","6","1.0"
